FirstName,LastName,Club,Position,BaseSalary,GuaranteedComp
Perry,Kitchen,DC United,D,"62750.0","148200.0"
Wes,Knight,Vancouver Whitecaps,M/D,"50000.0","50000.0"
Milos,Kocic,Toronto FC,GK,"42000.0","42000.0"
Danny,Koevermans,Toronto FC,F,"999996.0","1413319.33"
Gershon,Koffie,Vancouver Whitecaps,M,"75000.0","79764.38"
Alan,Koger,New England Revolution,F,"32604.0","32604.0"
Chris,Konopka,MLS Pool,GK,"42000.0","42000.0"
Chris,Korb,DC United,D,"42000.0","42000.0"
Eric,Kronberg,Sporting Kansas City,GK,"62500.0","62500.0"
Ross,LaBauex,Colorado Rapids,M,"44000.0","44000.0"
Nick,LaBrocca,Chivas USA,M,"84700.0","87200.0"
Michael,Lahoud,Chivas USA,M,"63360.0","72735.0"
Josh,Lambo,FC Dallas,GK,"100000.0","133000.0"
Jeff,Larentowicz,Colorado Rapids,D,"165000.0","165000.0"
Tyler,Lassiter,New York Red Bulls,D,"32604.0","32604.0"
Sebastian,Le Toux,Philadelphia Union,M,"155000.0","179000.0"
Jonathan,Leathers,Vancouver Whitecaps,D,"42000.0","42000.0"
Chris,Leitch,San Jose Earthquakes,D,"106050.0","106050.0"
Radivoje,Lekic,New England Revolution,F,"275004.0","275004.0"
Steven,Lenhart,San Jose Earthquakes,F,"45000.0","47333.34"
Roger,Levesque,Seattle Sounders FC,F,"44000.0","44000.0"
Bryan,Leyva,FC Dallas,M,"55000.0","70833.33"
Joel,Lindpere,New York Red Bulls,M,"90000.0","125000.0"
Nicholas,Lindsay,Toronto FC,F,"42000.0","43000.0"
Otto,Loewy,New England Revolution,D,"42000.0","42000.0"
David Junior,Lopes,Chivas USA,D,"45000.0","45000.0"
Miguel,Lopez,LA Galaxy,M,"45000.0","45000.0"
Rodrigo,Lopez,Portland Timbers,M,"32604.0","32604.0"
Scott,Lorenz,Sporting Kansas City,D,"32604.0","32604.0"
Peter,Lowry,Portland Timbers,F-M,"60000.0","61666.67"
Zach,Loyd,FC Dallas,M,"52250.0","96875.0"
Andre,Luiz Moreira,San Jose Earthquakes,M,"72000.0","72000.0"
Ruben,Luna,FC Dallas,F,"55000.0","79791.67"
Matt,Luzunaris,San Jose Earthquakes,F,"32604.0","32604.0"
Zac,MacMath,Philadelphia Union,GK,"80000.0","125000.0"
Mike,Magee,LA Galaxy,F,"102850.0","105350.0"
Keith,Makubuya,Toronto FC,F,"32604.0","32604.0"
Kenny,Mansally,New England Revolution,F-M,"71500.0","79000.0"
Justin,Mapp,Philadelphia Union,M,"175000.0","183333.33"
James,Marcelin,Portland Timbers,M,"65000.0","65000.0"
Marko,Maric,Chicago Fire,M,"150000.0","200000.0"
Peri,Marosevic,Toronto FC,F,"80000.0","129000.0"
Rafael,Marquez,New York Red Bulls,D,"4600000.0","4600000.0"
Chad,Marshall,Columbus Crew,D,"250000.0","320000.0"
Tyrone,Marshall,Colorado Rapids,D,"80000.0","83250.0"
Javier,Martina,Toronto FC,F,"89460.0","96140.75"
Pablo,Mastroeni,Colorado Rapids,M-D,"240000.0","245000.0"
Gerson,Mayen,Chivas USA,M,"32604.0","32604.0"
Jack,McBean,LA Galaxy,F,"55000.0","76000.0"
Stephen,McCarthy,New England Revolution,M,"42000.0","73250.0"
Dax,McCarty,New York Red Bulls,M,"155000.0","175000.0"
Dustin,McCarty,LA Galaxy,M,"32604.0","32604.0"
Brandon,McDonald,DC United,M,"45000.0","45000.0"
Jack,McInerney,Philadelphia Union,F,"71250.0","135416.67"
Rauwshan,McKenzie,Real Salt Lake,D,"42000.0","42000.0"
Ellis,McLoughlin,San Jose Earthquakes,F,"32600.0","32600.0"
Devon,McTavish,DC United,D-M,"50000.0","50000.0"
Tim,Melia,Real Salt Lake,GK,"42000.0","42000.0"
Carlos,Mendes,New York Red Bulls,D,"98175.0","101300.0"
Francisco,Mendoza,Chivas USA,F,"55000.0","55000.0"
Andres,Mendoza,Columbus Crew,F,"500000.0","595000.0"
Justin,Meram,Columbus Crew,F,"42000.0","66375.0"
Stefani,Miglioranzi,Philadelphia Union,M,"130000.0","153125.0"
Josip,Mikulic,Chicago Fire,D,"110000.0","116250.0"
Roy,Miller,New York Red Bulls,M,"99996.0","99996.0"
Sebastian,Miranda,Columbus Crew,D,"110000.0","115000.0"
Adam,Moffat,Houston Dynamo,M,"56700.0","56700.0"
Marcos,Mondaini,Chivas USA,F,"45000.0","45000.0"
Faryd,Mondragon,Philadelphia Union,GK,"230000.0","396666.67"
Miguel,Montano,Seattle Sounders FC,F,"32604.0","32604.0"
Fredy,Montero,Seattle Sounders FC,F,"500000.0","656000.0"
Drew,Moor,Colorado Rapids,D,"159720.0","176908.89"
Javier,Morales,Real Salt Lake,M,"400000.0","452500.0"
Alejandro,Moreno,Chivas USA,F,"172000.0","182000.0"
Alexandre,Morfaw,Vancouver Whitecaps,M,"90000.0","90000.0"
Ashtone,Morgan,Toronto FC,D,"32604.0","32604.0"
Justin,Morrow,San Jose Earthquakes,D,"42000.0","42000.0"
Kurt,Morsink,DC United,M,"62000.0","63500.0"
Brian,Mullan,Colorado Rapids,M,"190000.0","199312.5"
Tim,Murray,New England Revolution,GK,"42000.0","42000.0"
Danny,Mwanga,Philadelphia Union,F,"120000.0","226250.0"
Chance,Myers,Sporting Kansas City,D-M,"72000.0","87666.67"
Paulo,Nagamura,Chivas USA,M,"225000.0","230500.0"
Darlington,Nagbe,Portland Timbers,M/F,"65000.0","201000.0"
Andy,Najar,DC United,M-F,"125000.0","155800.0"
Kyle,Nakazawa,Philadelphia Union,M,"44000.0","44000.0"
Michael,Nanchoff,Vancouver Whitecaps,M,"60000.0","95000.0"
Joseph,Nane,Colorado Rapids,M,"42000.0","42000.0"
Francisco,Navas,Houston Dynamo,M,"42000.0","46250.0"
Cristian,Nazarit,Chicago Fire,F,"240000.0","302500.0"
Lamar,Neagle,Seattle Sounders FC,M,"32604.0","32604.0"
Evan,Newton,Houston Dynamo,GK,"32600.0","32600.0"
Joseph,Ngwenya,DC United,M/F,"156000.0","156000.0"
Jimmy,Nielsen,Sporting Kansas City,GK,"200000.0","241666.67"
Brian,Nielsen,New York Red Bulls,M,"120000.0","120000.0"
Jay,Nolly,Vancouver Whitecaps,GK,"65000.0","65000.0"
Pat,Noonan,Seattle Sounders FC,F,"48000.0","48000.0"
Patrick,Nyarko,Chicago Fire,F,"110000.0","190000.0"
Sanna,Nyassi,Colorado Rapids,M,"42000.0","42000.0"
Sainey,Nyassi,New England Revolution,M,"80000.0","86750.0"
Sammy,Ochoa,Seattle Sounders FC,F,"42000.0","44500.0"
Dominic,Oduro,Chicago Fire,F,"95004.0","97004.0"
Amobi,Okugo,Philadelphia Union,M,"85000.0","168000.0"
Jamison,Olave,Real Salt Lake,D,"124992.0","174992.0"
Demitrius,Omphroy,Toronto FC,D,"42000.0","42000.0"
Ike,Opara,San Jose Earthquakes,D,"100000.0","185900.0"
Danny,O'Rourke,Columbus Crew,D,"121000.0","133500.0"
Daniel,Paladini,Chicago Fire,M,"75000.0","79478.25"
Scott,Palguta,Colorado Rapids,D,"60638.0","60638.0"
Lovel,Palmer,Portland Timbers,M,"75000.0","86250.0"
Pari,Pantazopoulos,Chicago Fire,D,"32604.0","32604.0"
Marco,Pappa,Chicago Fire,M,"120000.0","125000.0"
Pavel,Pardo,Chicago Fire,M,"129996.0","159996.0"
Jeff,Parke,Seattle Sounders FC,D,"136500.0","136500.0"
Marcos,Paulo,New York Red Bulls,F,"82000.0","82000.0"
Veljko,Paunovic,Philadelphia Union,M/F,"90000.0","90000.0"
Logan,Pause,Chicago Fire,M,"176000.0","184125.0"
Heath,Pearce,Chivas USA,D,"247825.0","257325.0"
Brian,Perk,LA Galaxy,GK,"71250.0","105350.0"
Troy,Perkins,Portland Timbers,GK,"250000.0","280000.0"
Jorge,Perlaza,Portland Timbers,F,"100000.0","115000.0"
Jacob,Peterson,San Jose Earthquakes,F,"142500.0","150775.0"
Joseph,Peterson,Sporting Kansas City,M,"42000.0","42000.0"
Zach,Pfeffer,Philadelphia Union,M,"55000.0","65000.0"
Pat,Phelan,New England Revolution,M,"60000.0","60000.0"
Matt,Pickens,Colorado Rapids,GK,"155250.0","157750.0"
Victor,Pineda,Chicago Fire,M,"42000.0","48742.42"
Joao,Plata,Toronto FC,F,"42000.0","42000.0"
Chris,Pontius,DC United,M-F,"125000.0","136250.0"
Ryan,Pore,Portland Timbers,M,"80000.0","80000.0"
Santiago,Prim,Columbus Crew,M,"32600.0","32600.0"
Steve,Purdy,Portland Timbers,D,"42000.0","42000.0"
Santino,Quaranta,DC United,M-F,"115000.0","117500.0"
Tim,Ream,New York Red Bulls,D,"55125.0","62625.0"
Matt,Reis,New England Revolution,GK,"187312.0","191112.0"
Emilio,Renteria,Columbus Crew,F,"120000.0","121875.0"
Kyle,Reynish,Real Salt Lake,GK,"50000.0","58304.0"
Leonardo,Ribeiro Da Silva,LA Galaxy,D,"90000.0","100000.0"
Dane,Richards,New York Red Bulls,M-F,"145000.0","156500.0"
Ryan,Richter,Philadelphia Union,F,"32604.0","32604.0"
Donovan,Ricketts,LA Galaxy,GK,"170000.0","195000.0"
Alex,Riggs,Columbus Crew,GK,"32600.04","32600.04"
James,Riley,Seattle Sounders FC,D,"92000.0","97962.5"
Nick,Rimando,Real Salt Lake,GK,"150000.0","158250.0"
Brad,Ring,San Jose Earthquakes,M,"42000.0","42000.0"
Dasan,Robinson,Toronto FC,D,"97500.0","100000.0"
Eddie,Robinson,Houston Dynamo,D,"120000.0","120000.0"
Carl,Robinson,New York Red Bulls,M,"75000.0","75000.0"
Craig,Rocastle,Sporting Kansas City,M,"110000.0","116062.5"
Alain,Rochat,Vancouver Whitecaps,D,"150000.0","150000.0"
Luke,Rodgers,New York Red Bulls,F,"180000.0","180000.0"
Robbie,Rogers,Columbus Crew,M-F,"140000.0","140000.0"
John,Rooney,New York Red Bulls,M,"48000.0","58000.0"
Mauro,Rosales,Seattle Sounders FC,M,"42000.0","42000.0"
Frank,Rost,New York Red Bulls,GK,"545460.0","545460.0"
Dejan,Rusmir,Columbus Crew,M,"159996.0","170496.0"
Robbie,Russell,Real Salt Lake,D-M,"128250.0","134001.43"
Soony,Saad,Sporting Kansas City,F,"32604.0","32604.0"
Alvaro,Saborio,Real Salt Lake,F,"250000.0","305625.0"
Omar,Salgado,Vancouver Whitecaps,F,"80000.0","121868.67"
Shea,Salinas,Vancouver Whitecaps,M,"44000.0","44000.0"
Richard,Sanchez,FC Dallas,GK,"32600.0","33600.0"
Maicon,Santos,FC Dallas,F,"126000.0","126000.0"
Camilo,Sanvezzo,Vancouver Whitecaps,F,"127920.0","133545.0"
Amadou,Sanyang,Seattle Sounders FC,M,"32604.0","32604.0"
Charles,Sapong,Sporting Kansas City,F,"42000.0","42000.0"
Kofi,Sarkodie,Houston Dynamo,D,"65000.0","110500.0"
Luke,Sassano,Sporting Kansas City,M-D,"51600.0","55025.0"
Josh,Saunders,LA Galaxy,GK,"63222.0","66355.75"
Zack,Schilawski,New England Revolution,F,"49875.0","59875.0"
Teddy David,Schneider,New York Red Bulls,D,"32604.0","32604.0"
Chris,Schuler,Real Salt Lake,D,"32600.0","32600.0"
Zach,Scott,Seattle Sounders FC,D,"44109.0","44109.0"
Scott,Sealy,San Jose Earthquakes,F,"150000.0","157000.0"
Michael,Seamon,Seattle Sounders FC,M,"42000.0","42000.0"
Gonzalo,Segares,Chicago Fire,D,"160000.0","167750.0"
Chris,Seitz,FC Dallas,GK,"100000.0","100000.0"
Conor,Shanosky,DC United,D,"55000.0","69218.83"
Chris,Sharpe,MLS Pool,GK,"42000.0","42000.0"
Brek,Shea,FC Dallas,M-D,"100000.0","128000.0"
Robert,Shuttleworth,New England Revolution,GK,"42000.0","42000.0"
Clyde,Simms,DC United,M,"173250.0","179250.0"
Seth,Sinovic,Sporting Kansas City,M-D,"32604.0","32604.0"
Ben,Sippola,Columbus Crew,M-D,"32600.04","32600.04"
Jamie,Smith,Colorado Rapids,M,"136992.0","146992.0"
Ryan,Smith,Sporting Kansas City,M-F,"140000.0","144375.0"
AJ,Soares,New England Revolution,D,"42000.0","82000.0"
Jan Gunnar,Solli,New York Red Bulls,M,"180000.0","180000.0"
Nick,Soolsma,Toronto FC,M-F,"86004.0","86004.0"
Josue,Soto,Houston Dynamo,M,"32600.04","38225.04"
Andrew,Sousa,New England Revolution,M,"32604.0","32604.0"
Michael,Stephens,LA Galaxy,M,"57750.0","79000.0"
Khari,Stephenson,San Jose Earthquakes,M,"165000.0","178333.33"
Jack,Stewart,FC Dallas,D,"42000.0","42000.0"
Matthew,Stinson,Toronto FC,M,"32604.0","32604.0"
Milos,Stojcev,Sporting Kansas City,M,"90000.0","99000.0"
Nathan,Sturgis,Toronto FC,D-M,"85000.0","89250.0"
Greg,Sutton,New York Red Bulls,GK,"75600.0","80100.0"
Brian,Sylvestre,Vancouver Whitecaps,GK,"32600.04","32600.04"
Teemu,Tainio,New York Red Bulls,M,"159996.0","164996.0"
Joe,Tait,Philadelphia Union,D,"42000.0","42000.0"
Long,Tan,Vancouver Whitecaps,F,"32600.04","32600.04"
Jermaine,Taylor,Houston Dynamo,D,"57500.0","62500.0"
Christopher,Taylor,Portland Timbers,D,"32600.04","32600.04"
Tony,Tchani,Columbus Crew,M,"90000.0","194000.0"
Russell,Teibert,Vancouver Whitecaps,M,"50004.0","55604.0"
Michael,Tetteh,Seattle Sounders FC,M,"60000.0","77663.06"
Shavar,Thomas,Sporting Kansas City,D,"160000.0","174375.0"
Ryan,Thomas,LA Galaxy,D,"32604.0","32604.0"
Wells,Thompson,Colorado Rapids,M,"77500.0","85625.0"
Spencer,Thompson,Portland Timbers,F,"32604.0","32604.0"
Zach,Thornton,Chivas USA,GK,"155000.0","162500.0"
John,Thorrington,Vancouver Whitecaps,M,"194700.0","207200.0"
Chris,Tierney,New England Revolution,D-M,"65000.0","66666.67"
Donny,Toia,Real Salt Lake,F,"45000.0","60000.0"
Jonathan,Top,FC Dallas,F,"42000.0","42000.0"
Roger,Torres,Philadelphia Union,M,"105600.0","108725.0"
Mariano,Trujillo,Chivas USA,M,"99225.0","99225.0"
Victor,Ulloa,FC Dallas,M,"42000.0","44500.0"
Michael,Umana,Chivas USA,D,"138000.0","145500.0"
Brian,Umony,Portland Timbers,F,"65004.0","85004.0"
Peter,Vagenas,Vancouver Whitecaps,M,"48000.0","48000.0"
Carlos,Valdes,Philadelphia Union,D,"180000.0","180000.0"
Zarek,Valentin,Chivas USA,D,"80000.0","132000.0"
Korey,Veeder,Columbus Crew,D,"32600.0","34475.0"
Eddy,Viator,Toronto FC,D,"90000.0","101875.0"
Michael,Videira,Chicago Fire,M,"42000.0","42625.0"
Ricardo,Villar,FC Dallas,M,"150000.0","150000.0"
Blake,Wagner,Vancouver Whitecaps,D,"42000.0","42000.0"
Tyson,Wahl,Seattle Sounders FC,D,"51870.0","54770.0"
Anthony,Wallace,Colorado Rapids,D-M,"60375.0","60375.0"
Rodney,Wallace,Portland Timbers,M-D,"90000.0","139000.0"
Tim,Ward,San Jose Earthquakes,D,"60500.0","60500.0"
Collen,Warner,Real Salt Lake,M-F,"42000.0","55750.0"
Bobby,Warshaw,FC Dallas,D,"42000.0","53250.0"
Konrad,Warzycha,Sporting Kansas City,M,"32604.0","32604.0"
Je-Vaughn,Watson,Houston Dynamo,M,"75000.0","91875.0"
Kwame,Watson-Siriboe,Chicago Fire,D,"44000.0","44000.0"
Cam,Weaver,Houston Dynamo,F,"89250.0","97500.0"
Andrew,Weber,San Jose Earthquakes,GK,"65004.0","65004.0"
Ethan,White,DC United,D,"55000.0","71000.0"
O'Brian,White,Seattle Sounders FC,F,"100000.0","100000.0"
Andrew,Wiedeman,FC Dallas,F,"75000.0","118000.0"
Josh,Williams,Columbus Crew,D,"42000.0","42000.0"
Sheanon,Williams,Philadelphia Union,F,"42000.0","42000.0"
Andy,Williams,Real Salt Lake,M,"99225.0","99225.0"
Dicoy,Williams,Toronto FC,D,"50004.0","50004.0"
Joe,Willis,DC United,GK,"42000.0","42000.0"
Chris,Wingert,Real Salt Lake,D,"135000.0","135000.0"
Josh,Wolff,DC United,F,"160000.0","160000.0"
Chris,Wondolowski,San Jose Earthquakes,M,"175000.0","175000.0"
Daniel,Woolard,DC United,D,"50000.0","50000.0"
Marvell,Wynne,Colorado Rapids,D,"225000.0","301666.67"
Mikael,Yourassowsky,Toronto FC,D,"80004.0","81670.67"
Steve,Zakuani,Seattle Sounders FC,F,"90000.0","188000.0"
Gianluca,Zavarise,Toronto FC,M,"42000.0","46517.75"
Jed,Zayner,DC United,D,"66500.0","70375.0"
Ben,Zemanski,Chivas USA,M,"44000.0","44000.0"
Monsef,Zerka,New England Revolution,M-F,"216000.0","226000.0"
Sal,Zizzo,Portland Timbers,F,"65000.0","73250.0"
Edmundo,Zura,San Jose Earthquakes,F,"48000.0","48000.0"
Graham,Zusi,Sporting Kansas City,F-M,"42000.0","42000.0"